source,STUDY_ID,newsite,REALM,TAXA,ORGANISMS,initR,nsp,nyr_used,startyr,endyr,nint,nind,npos,nL,nU,nneg,L,U,f_nind,f_nL,f_nU,f_nneg,cvsq_real,cvsq_indep,phi,phi_LdM,skw_real,skw_indep,phi_skw,iCV,iCValt,LONGITUDE,LATITUDE,t_med,t_skw,t_var,t_med_celcius,t_skw_celcius,t_var_celcius,t.lm.slope,t.lm.slope.sig,t.sens.slope,t.sens.slope.sig,t.lm.slope.celcius,t.lm.slope.sig.celcius,t.sens.slope.celcius,t.sens.slope.sig.celcius,GiniSimpson,Simpson,Shannon,Heip,McIntosh,SmithWilson,Pielou
RivFishTIME,7080047060,G1013,Freshwater,fish,Fish,66,15,25,1993,2018,105,72,33,20,13,0,2.23476989,-0.919387333,0.685714286,0.19047619,0.123809524,0,1.049998318,0.65923917,1.592742612,0.367530703,1.498240493,1.378962368,1.086498463,0.975900855,0.870833333,-90.28564,42.18286,2832.583333,-0.073317195,0.004913065,10.10833333,-0.073317195,0.137675185,0.344207875,0,0.466145833,0,0.034420788,0,0.046614583,0,0.786130663,0.250364862,0.604399097,0.295600495,0.652437196,0.224724883,0.223186076
RivFishTIME,2080030160,G10130,Freshwater,fish,Fish,9,3,31,1980,2018,3,2,1,0,1,0,0,-0.036977243,0.666666667,0,0.333333333,0,0.849371046,0.715791728,1.186617576,0.90405333,1.442387796,1.458325631,0.989071141,1.085053804,0.755373593,21.6024,67.19177,2743.166667,-0.638097888,0.003645422,1.166666667,-0.638097888,0.857142857,0.300766419,1,0.34375,1,0.030076642,1,0.034375,1,0.493183485,0.496614818,0.531191809,0.396216441,0.427600686,0.324305841,0.483511621
RivFishTIME,2080030100,G10135,Freshwater,fish,Fish,9,3,28,1987,2018,3,2,1,1,0,0,0.041781603,0,0.666666667,0.333333333,0,0,0.962394041,0.894384437,1.076040684,0.9121602,2.111709511,2.316196534,0.911714304,1.019350493,0.899052328,23.54941,67.17837,2744.833333,-0.807365042,0.004060659,1.333333333,-0.807365042,0.8359375,0.327626775,1,0.453664799,1,0.032762678,1,0.04536648,1,0.292735563,0.41415947,0.353592253,0.237354583,0.243392082,0.230871396,0.321853539
RivFishTIME,2080030100,G10137,Freshwater,fish,Fish,12,3,34,1980,2018,3,1,2,1,1,0,0.097937709,-0.12633618,0.333333333,0.333333333,0.333333333,0,0.868885595,0.749553353,1.159204467,0.91801539,0.855985179,0.918345562,0.93209486,1.072799843,0.554079696,23.54981,67.18034,2741.875,-0.647963035,0.003859889,1.0375,-0.647963035,1.020080321,0.480340737,1,0.548245614,1,0.048034074,1,0.054824561,1,0.346088574,0.433308822,0.38369001,0.262143348,0.290825156,0.174549548,0.349249698
RivFishTIME,2080030160,G10139,Freshwater,fish,Fish,8,3,27,1989,2018,3,0,3,3,0,0,0.154617337,0,0,1,0,0,0.734560401,0.51322676,1.431258964,0.811646267,0.834283648,0.92163706,0.905219293,1.166772659,0.578534031,22.3153,67.25057,2745.583333,-0.513377599,0.003232464,1.408333333,-0.513377599,0.630177515,-0.001947026,0,0.083333333,0,-0.000194703,0,0.008333333,0,0.639336849,0.580947377,0.651043899,0.522343609,0.573809287,0.404296615,0.592605695
RivFishTIME,7080047060,G1014,Freshwater,fish,Fish,64,25,26,1993,2018,300,165,127,40,87,8,2.913656509,-8.075931376,0.55,0.133333333,0.29,0.026666667,0.70423031,0.345801033,2.036518814,0.429569959,2.054462057,2.184535735,0.940457061,1.191633334,1.29580348,-90.17679,42.12156,2831.458333,-0.02463805,0.00450298,9.995833333,-0.02463805,0.127553147,0.345641026,0,0.456349206,0,0.034564103,0,0.045634921,0,0.865866781,0.237011911,0.75030596,0.424639843,0.736482885,0.481876188,0.233095652
RivFishTIME,2080030100,G10143,Freshwater,fish,Fish,9,5,27,1990,2018,10,8,2,0,2,0,0,-0.233576411,0.8,0,0.2,0,0.355644273,0.241841408,1.470568155,0.485360446,1.226158486,1.33323748,0.919684981,1.676841795,1.338658147,22.89947,67.24614,2744.333333,-0.506475953,0.003325033,1.283333333,-0.506475953,0.711038961,0.155875345,0,0.296296296,0,0.015587534,0,0.02962963,0,0.760074237,0.510281392,0.687899246,0.50641642,0.676479005,0.273019992,0.427415833
RivFishTIME,2080030100,G10145,Freshwater,fish,Fish,10,4,31,1986,2018,6,5,1,0,1,0,0,-0.042673837,0.833333333,0,0.166666667,0,0.481230277,0.301485231,1.59619851,0.630006674,0.783875168,0.766168323,1.023110907,1.44152948,0.822510823,22.98133,67.2598,2743.75,-0.517910104,0.003583903,1.225,-0.517910104,0.802721088,0.266199794,0,0.378787879,1,0.026619979,0,0.037878788,1,0.754945757,0.576314822,0.715124264,0.56497712,0.682744243,0.345096933,0.515853115
RivFishTIME,2080030100,G10149,Freshwater,fish,Fish,10,4,28,1988,2018,6,3,3,2,1,0,0.148760452,-0.194650675,0.5,0.333333333,0.166666667,0,0.450356072,0.294446895,1.529498457,0.502007316,1.445316169,1.36267328,1.060647619,1.490122556,1.496760259,23.25805,67.25551,2744.708333,-0.442769638,0.003476386,1.320833333,-0.442769638,0.722397476,0.105901415,0,0.244791667,0,0.010590141,0,0.024479167,0,0.896855163,0.763688441,0.863488163,0.770110981,0.855694747,0.581789332,0.622875046
RivFishTIME,7080047060,G1015,Freshwater,fish,Fish,67,15,25,1993,2018,105,79,26,12,14,0,1.03013409,-1.216056572,0.752380952,0.114285714,0.133333333,0,0.734752119,0.650492668,1.129531745,0.354458255,1.405863521,2.131807014,0.659470352,1.166620427,0.785714286,-90.17679,42.12156,2832.75,-0.062336128,0.004912776,10.125,-0.062336128,0.13744856,0.341861264,0,0.467361111,0,0.034186126,0,0.046736111,0,0.797165714,0.26043837,0.689591596,0.390840261,0.666023075,0.412683121,0.254645056
RivFishTIME,7080047060,G1016,Freshwater,fish,Fish,58,18,24,1994,2018,153,121,22,7,15,10,0.78972124,-1.979857797,0.790849673,0.045751634,0.098039216,0.065359477,1.976907963,1.759096489,1.123820083,0.367638171,2.667038684,3.331021909,0.80066681,0.711224608,0.600838223,-90.41901,42.25862,2832,-0.19575246,0.003965101,10.05,-0.19575246,0.111733002,0.278773204,0,0.404967949,0,0.02787732,0,0.040496795,0,0.755967954,0.19422964,0.56904643,0.245867323,0.608639803,0.242979155,0.196876553
RivFishTIME,2080030160,G10164,Freshwater,fish,Fish,7,2,27,1989,2018,1,0,1,0,1,0,0,-0.087502143,0,0,1,0,0.684731718,0.636001806,1.07661914,0.882074454,0.700482748,0.733313684,0.955229343,1.208480862,0.907936508,22.00872,67.34325,2743,-0.575290891,0.003281079,1.15,-0.575290891,0.782608696,0.03169583,0,0.101851852,0,0.003169583,0,0.010185185,0,0.332253872,0.599611645,0.441196312,0.357729718,0.296468099,0.413120501,0.636511731
RivFishTIME,2080030160,G10167,Freshwater,fish,Fish,7,3,22,1994,2018,3,3,0,0,0,0,0,0,1,0,0,0,0.559032436,0.524344965,1.066153913,0.82731671,1.19267832,1.226424448,0.972484136,1.337462137,1.063054647,21.9365,67.36925,2742.125,-0.660414475,0.003198553,1.0625,-0.660414475,0.825490196,0.185627017,0,0.366666667,0,0.018562702,0,0.036666667,0,0.216578462,0.389583613,0.289275722,0.187051987,0.177465515,0.242347715,0.263310109
RivFishTIME,2080030100,G10168,Freshwater,fish,Fish,12,5,31,1987,2018,10,7,2,1,1,1,0.02897822,-0.036000561,0.7,0.1,0.1,0.1,0.406706972,0.311388014,1.306109916,0.48567059,0.72277295,1.110843653,0.650652274,1.568047416,1.137546468,22.61583,67.35383,2743.083333,-0.648862982,0.003630343,1.158333333,-0.648862982,0.85971223,0.233892729,0,0.319444444,0,0.023389273,0,0.031944444,0,0.836437455,0.604503485,0.748905191,0.584453754,0.768478288,0.292777858,0.465320958
RivFishTIME,7080047060,G1017,Freshwater,fish,Fish,42,6,25,1993,2018,15,7,8,6,2,0,0.38993029,-0.061252083,0.466666667,0.4,0.133333333,0,0.381847845,0.195689399,1.951295507,0.501102871,2.420748037,2.355364207,1.027759541,1.618284326,1.384615385,-90.41901,42.25862,2831.833333,-0.102074986,0.005002648,10.03333333,-0.102074986,0.141196013,0.344826007,0,0.461309524,0,0.034482601,0,0.046130952,0,0.964277261,0.84845442,0.943830698,0.885108171,0.940917303,0.819854051,0.526761942
RivFishTIME,2080030160,G10170,Freshwater,fish,Fish,7,3,28,1986,2018,3,3,0,0,0,0,0,0,1,0,0,0,0.490184622,0.489500285,1.001398033,0.694735957,1.267842517,1.179255289,1.075121332,1.428302376,0.923809524,21.89281,67.39216,2741.625,-0.551638108,0.003419505,1.0125,-0.551638108,0.925925926,0.110098272,0,0.194444444,0,0.011009827,0,0.019444444,0,0.539652478,0.520644859,0.572141757,0.437456225,0.472862509,0.358317453,0.52078587
RivFishTIME,2080030160,G10172,Freshwater,fish,Fish,8,3,27,1989,2018,3,2,1,0,1,0,0,-0.247857067,0.666666667,0,0.333333333,0,0.979158874,0.868711064,1.127139868,0.906626962,1.589347953,1.410091989,1.127123595,1.010586327,0.511737089,21.91176,67.40593,2740.75,-0.535886912,0.003055733,0.925,-0.535886912,0.905405405,0.091964699,0,0.226190476,0,0.00919647,0,0.022619048,0,0.264866877,0.404814664,0.345875522,0.231129937,0.219032258,0.304356503,0.314829467
RivFishTIME,2080030160,G10173,Freshwater,fish,Fish,6,3,33,1982,2018,3,3,0,0,0,0,0,0,1,0,0,0,0.312487566,0.304025704,1.027832718,0.793933979,0.332970832,0.406124471,0.819873847,1.788889972,1.043137255,20.87571,67.44558,2736.833333,-0.68517175,0.003501614,0.533333333,-0.68517175,1.796875,0.246118351,0,0.277777778,1,0.024611835,0,0.027777778,1,0.270241077,0.406583754,0.348167145,0.232972953,0.223708251,0.293016088,0.316915393
RivFishTIME,2080030100,G10175,Freshwater,fish,Fish,9,3,27,1990,2018,3,1,2,0,2,0,0,-0.14910436,0.333333333,0,0.666666667,0,0.504926786,0.25067233,2.014290072,0.737423083,0.702562495,0.520843779,1.348892938,1.407297107,1.088772846,22.67041,67.38497,2744.416667,-0.60266889,0.003491938,1.291666667,-0.60266889,0.741935484,0.173248937,0,0.268518519,0,0.017324894,0,0.026851852,0,0.979355349,0.960347906,0.981730013,0.970192693,0.972084125,0.975591526,0.893609168
RivFishTIME,2080030160,G10179,Freshwater,fish,Fish,7,3,32,1980,2018,3,3,0,0,0,0,0,0,1,0,0,0,0.866809494,0.847647536,1.022606044,0.918707844,0.927914444,0.951365272,0.975350342,1.07408381,0.46584489,20.56885,67.47175,2735.5,-0.702155344,0.003716566,0.4,-0.702155344,2.541666667,0.309763126,1,0.341021825,1,0.030976313,1,0.034102183,1,0.165839134,0.374767401,0.232873921,0.145771838,0.134623123,0.204742789,0.211970977
RivFishTIME,2080030160,G10180,Freshwater,fish,Fish,8,3,22,1989,2018,3,3,0,0,0,0,0,0,1,0,0,0,0.46315392,0.471141286,0.983046771,0.748990243,1.026413133,1.050710469,0.976875328,1.469390839,1.043478261,21.84299,67.42914,2742.916667,-0.875371568,0.003303965,1.141666667,-0.875371568,0.79379562,0.045382989,0,0.183333333,0,0.004538299,0,0.018333333,0,0.274601206,0.408030433,0.355816864,0.23915887,0.227509433,0.311336271,0.323878467
RivFishTIME,2080030160,G10181,Freshwater,fish,Fish,6,2,25,1994,2018,1,1,0,0,0,0,0,0,1,0,0,0,0.537427866,0.509991953,1.053796756,0.910594187,0.660473329,0.735491377,0.898002818,1.364080214,0.906040268,20.53693,67.47736,2735.25,-0.703567854,0.003351309,0.375,-0.703567854,2.444444444,0.366217949,0,0.484375,1,0.036621795,0,0.0484375,1,0.271347696,0.578485331,0.377732772,0.299298373,0.240048478,0.353630464,0.544953196
RivFishTIME,2080030160,G10184,Freshwater,fish,Fish,7,3,28,1989,2018,3,2,1,1,0,0,0.124743285,0,0.666666667,0.333333333,0,0,0.57162278,0.373051175,1.532290524,0.7142837,0.436157693,0.354192501,1.231414248,1.322650913,0.728327893,21.06284,67.49525,2740.5,-0.768928577,0.003291674,0.9,-0.768928577,1.002314815,0.187425953,0,0.238425926,0,0.018742595,0,0.023842593,0,0.683074836,0.612051167,0.669777364,0.543602284,0.619942296,0.357659986,0.60965763
RivFishTIME,2080030160,G10186,Freshwater,fish,Fish,7,3,28,1989,2018,3,3,0,0,0,0,0,0,1,0,0,0,0.769572726,0.754432545,1.020068303,0.882708475,1.420339389,1.431667794,0.992087267,1.139922081,0.707564576,21.04824,67.50994,2739.958333,-0.76325644,0.003299929,0.845833333,-0.76325644,1.068965517,0.188480033,0,0.25,0,0.018848003,0,0.025,0,0.178340494,0.378312264,0.247028626,0.15589242,0.145102077,0.213813007,0.224855145
RivFishTIME,2080030100,G10189,Freshwater,fish,Fish,10,3,32,1986,2018,3,1,2,1,1,0,0.035747241,-0.23060704,0.333333333,0.333333333,0.333333333,0,0.422034575,0.278908089,1.513167209,0.596133949,0.583246824,0.95094149,0.613336183,1.539309622,0.975927783,22.66322,67.50935,2741.041667,-0.559483555,0.003693851,0.954166667,-0.559483555,1.061135371,0.276745248,0,0.365625,1,0.027674525,0,0.0365625,1,0.849029681,0.768084174,0.87162377,0.802687456,0.807354719,0.837830078,0.793386147
RivFishTIME,2080030160,G10191,Freshwater,fish,Fish,8,5,30,1989,2018,10,7,3,3,0,0,0.256234282,0,0.7,0.3,0,0,0.425869215,0.332061238,1.282502038,0.607375584,0.423956429,0.642799254,0.659547171,1.532363775,0.788189987,20.55569,67.67527,2737.041667,-0.725456164,0.003425231,0.554166667,-0.725456164,1.691729323,0.165220615,0,0.242424242,0,0.016522062,0,0.024242424,0,0.623999673,0.399360813,0.593184896,0.399469047,0.52882555,0.317868412,0.368566499
RivFishTIME,7080047060,G1020,Freshwater,fish,Fish,63,23,26,1993,2018,253,197,54,25,29,2,2.643094259,-2.846002234,0.778656126,0.098814229,0.114624506,0.007905138,0.341198025,0.320726676,1.063828023,0.346266886,1.114666528,1.720688976,0.647802446,1.711972348,1.950522648,-90.27086,38.91544,2867.208333,0.1178467,0.003516777,13.57083333,0.1178467,0.074301504,0.373931624,0,0.473333333,0,0.037393162,0,0.047333333,0,0.71604674,0.137988672,0.587862604,0.241680492,0.554242596,0.330435588,0.187486426
RivFishTIME,2080030160,G10200,Freshwater,fish,Fish,6,2,30,1987,2018,1,0,0,0,0,1,0,0,0,0,0,1,0.698231685,0.714568571,0.977137413,0.846076176,0.657143947,0.551791204,1.190928638,1.196741148,0.805925926,20.32395,67.73372,2735,-0.721514119,0.003465874,0.35,-0.721514119,2.708333333,0.303907039,0,0.388888889,1,0.030390704,0,0.038888889,1,0.235106431,0.566606405,0.338106187,0.264096137,0.206947818,0.318591568,0.487784119
RivFishTIME,2080030100,G10203,Freshwater,fish,Fish,8,4,30,1986,2018,6,3,3,2,1,0,0.024621045,-0.026453849,0.5,0.333333333,0.166666667,0,0.688466699,0.421957344,1.631602599,0.752442193,1.084407689,1.017964802,1.065270319,1.205198357,0.817927171,22.68281,67.6705,2739.708333,-0.554912022,0.003657628,0.820833333,-0.554912022,1.220812183,0.168685518,0,0.277777778,0,0.016868552,0,0.027777778,0,0.74836276,0.569829233,0.690679984,0.535046103,0.67526919,0.278635248,0.498220294
RivFishTIME,2080030100,G10206,Freshwater,fish,Fish,8,3,32,1986,2018,3,1,2,1,1,0,0.050436474,-0.074837875,0.333333333,0.333333333,0.333333333,0,0.569402858,0.456157944,1.248258121,0.634853722,1.352943171,1.847894071,0.732154073,1.325226705,0.924635845,22.64488,67.69076,2738.5,-0.588180536,0.00378857,0.7,-0.588180536,1.482142857,0.279497692,0,0.389880952,1,0.027949769,0,0.038988095,1,0.716711074,0.638334059,0.715720808,0.597629104,0.656266921,0.467890455,0.651477154
RivFishTIME,7080047060,G1021,Freshwater,fish,Fish,62,18,26,1993,2018,153,138,14,8,6,1,0.782735438,-0.525874743,0.901960784,0.052287582,0.039215686,0.006535948,0.798104536,0.80064079,0.99683222,0.248160662,1.623004869,2.158095128,0.752054369,1.119360842,0.824231011,-90.27086,38.91544,2867.208333,0.1178467,0.003516777,13.57083333,0.1178467,0.074301504,0.373931624,0,0.473333333,0,0.037393162,0,0.047333333,0,0.823953316,0.250451211,0.681614789,0.363031647,0.692165216,0.306766151,0.235822533
RivFishTIME,7080047060,G1022,Freshwater,fish,Fish,63,24,26,1993,2018,276,231,41,16,25,4,1.223905026,-2.50757333,0.836956522,0.057971014,0.09057971,0.014492754,0.321156461,0.267382698,1.201111603,0.295920678,1.486954068,0.887128993,1.67614189,1.764581284,1.54244186,-90.17989,38.87213,2868.25,0.112837591,0.003486446,13.675,0.112837591,0.073126143,0.365356125,0,0.453703704,0,0.036535613,0,0.04537037,0,0.75879317,0.152724053,0.599336559,0.24858923,0.60018806,0.309592696,0.188586031
RivFishTIME,2080030100,G10224,Freshwater,fish,Fish,8,3,21,1992,2018,3,3,0,0,0,0,0,0,1,0,0,0,0.235156179,0.23257662,1.011091225,0.345293831,0.201930489,0.489164753,0.412806703,2.062157359,1.191176471,23.25594,67.76319,2738.583333,-0.767637246,0.003742811,0.708333333,-0.767637246,1.447058824,0.331997927,0,0.534722222,1,0.033199793,0,0.053472222,1,0.999442727,0.998886696,0.999488641,0.99915756,0.999238964,0.999272907,0.909773768
RivFishTIME,7080047060,G1023,Freshwater,fish,Fish,55,15,26,1993,2018,105,94,10,4,6,1,0.161780496,-0.530056444,0.895238095,0.038095238,0.057142857,0.00952381,2.255163646,2.022616789,1.114973265,0.411973044,3.179635432,3.435749133,0.925456228,0.665902996,0.895606991,-90.17989,38.87213,2868.25,0.112837591,0.003486446,13.675,0.112837591,0.073126143,0.365356125,0,0.453703704,0,0.036535613,0,0.04537037,0,0.763382823,0.231876505,0.631532929,0.323585278,0.625236329,0.341652846,0.233205769
RivFishTIME,2080030100,G10232,Freshwater,fish,Fish,8,3,24,1990,2018,3,2,1,0,1,0,0,-0.139033995,0.666666667,0,0.333333333,0,0.308843225,0.23371788,1.321436019,0.512159574,0.493286494,0.889441293,0.554602646,1.799413442,1.585389931,21.6376,68.12228,2734.291667,-0.886578214,0.003512488,0.279166667,-0.886578214,3.440298507,0.224674038,0,0.416666667,0,0.022467404,0,0.041666667,0,0.94842353,0.906492621,0.952352847,0.923501042,0.931274062,0.928716553,0.866868919
RivFishTIME,2080030100,G10233,Freshwater,fish,Fish,7,5,23,1990,2018,10,8,2,0,2,0,0,-0.334599048,0.8,0,0.2,0,0.105152491,0.164985757,0.63734284,0.223120312,-0.788807003,0.272870577,-2.89077339,3.083828497,3.033846154,21.64198,68.12248,2733.666667,-0.855497357,0.00358188,0.216666667,-0.855497357,4.519230769,0.211643326,0,0.407407407,0,0.021164333,0,0.040740741,0,0.768946784,0.519693023,0.696519613,0.516984037,0.686780981,0.372518811,0.432771968
RivFishTIME,2080030100,G10234,Freshwater,fish,Fish,8,3,25,1990,2018,3,3,0,0,0,0,0,0,1,0,0,0,0.513988438,0.443746181,1.158293772,0.65108127,0.859815624,0.925602086,0.928925763,1.394836569,0.828169014,21.61758,68.12712,2733.5,-0.827266128,0.003810743,0.2,-0.827266128,5.208333333,0.240357156,0,0.408854167,0,0.024035716,0,0.040885417,0,0.761925548,0.677438433,0.730240547,0.615278398,0.706347316,0.39954179,0.66469359
RivFishTIME,2080030100,G10239,Freshwater,fish,Fish,6,2,27,1991,2018,1,1,0,0,0,0,0,0,1,0,0,0,0.369578406,0.369044237,1.001447438,0.71607605,0.739091964,0.94795624,0.779668864,1.644927292,1.144373673,21.4434,68.27846,2730.083333,-0.685920918,0.003678154,-0.141666667,-0.685920918,7.088235294,0.366790134,1,0.452380952,1,0.036679013,1,0.045238095,1,0.92692386,0.931900321,0.946625157,0.927358782,0.913344497,0.951172744,1.36569142
RivFishTIME,7080047060,G1024,Freshwater,fish,Fish,71,25,26,1993,2018,300,252,43,20,23,5,1.954110757,-2.368173563,0.84,0.066666667,0.076666667,0.016666667,0.360068411,0.36874037,0.976482209,0.405740012,1.2564264,1.367692215,0.918647037,1.66650833,1.042446941,-90.39803,38.92018,2866.375,0.138360409,0.003481459,13.4875,0.138360409,0.073988261,0.385897436,0,0.489583333,0,0.038589744,0,0.048958333,0,0.566332196,0.087657574,0.447986033,0.134549747,0.405605717,0.330678315,0.139174686
RivFishTIME,2080030100,G10240,Freshwater,fish,Fish,6,2,28,1990,2018,1,1,0,0,0,0,0,0,1,0,0,0,0.303134076,0.311938209,0.971776035,0.532478742,0.650564255,1.069283761,0.608411236,1.816279245,1.255555556,21.44295,68.28055,2730.541667,-0.71564353,0.004020875,-0.095833333,-0.71564353,11.45652174,0.267051496,0,0.375133547,0,0.02670515,0,0.037513355,0,0.999961512,0.999961514,0.999972237,0.999961512,0.999953542,0.999975497,1.442654987
RivFishTIME,2080030100,G10241,Freshwater,fish,Fish,6,4,32,1986,2018,6,5,1,0,1,0,0,-0.137342017,0.833333333,0,0.166666667,0,0.408563029,0.290070431,1.408495957,0.53839379,0.817221892,0.893827502,0.914294861,1.564481629,1.148594378,21.44932,68.29059,2729.916667,-0.615125383,0.004342318,-0.158333333,-0.615125383,7.486842105,0.366375062,1,0.492628205,1,0.036637506,1,0.049262821,1,0.78237515,0.605006592,0.733416943,0.588048709,0.714358311,0.441527171,0.529048493
RivFishTIME,2080030100,G10242,Freshwater,fish,Fish,8,3,27,1990,2018,3,3,0,0,0,0,0,0,1,0,0,0,0.369382995,0.382090534,0.966742073,0.607996298,1.298267504,1.220397078,1.063807451,1.645362333,1.311827957,21.45088,68.29198,2731,-0.436458438,0.003890516,-0.05,-0.436458438,21.25,0.214488921,0,0.364583333,0,0.021448892,0,0.036458333,0,0.694602094,0.62081115,0.668728846,0.542400834,0.632305154,0.321478267,0.608703227
RivFishTIME,2080030100,G10244,Freshwater,fish,Fish,6,4,27,1987,2018,6,5,1,0,1,0,0,-0.121161204,0.833333333,0,0.166666667,0,0.650435571,0.392071898,1.658970137,0.614529916,1.462160615,1.043511108,1.401193149,1.239931971,0.929328622,21.57075,68.37757,2728.583333,-0.787646283,0.004214641,-0.291666667,-0.787646283,3.942857143,0.434594161,1,0.541666667,1,0.043459416,1,0.054166667,1,0.849505816,0.688950755,0.817898565,0.702530687,0.795225104,0.587062764,0.589989102
RivFishTIME,2080030100,G10245,Freshwater,fish,Fish,8,4,30,1981,2018,6,5,1,0,1,0,0,-0.141980522,0.833333333,0,0.166666667,0,0.394725074,0.282551479,1.397002328,0.406936409,0.798707253,0.925733442,0.862783192,1.591668577,1.387295082,21.56825,68.38117,2728.541667,-0.92647771,0.00407727,-0.295833333,-0.92647771,3.76056338,0.509290196,1,0.531746032,1,0.05092902,1,0.053174603,1,0.920781766,0.807979801,0.910926432,0.845116515,0.887500695,0.82442817,0.657094523
RivFishTIME,2080030100,G10246,Freshwater,fish,Fish,6,4,27,1990,2018,6,5,1,1,0,0,0.065081175,0,0.833333333,0.166666667,0,0,0.576432859,0.400206813,1.440337448,0.530835314,1.4623029,1.249596501,1.170220066,1.317120882,1.302631579,21.56946,68.38113,2728.583333,-0.701102513,0.004123019,-0.291666667,-0.701102513,3.857142857,0.306783391,0,0.4375,1,0.030678339,0,0.04375,1,0.833371106,0.666717034,0.802162182,0.680177748,0.775301392,0.586528287,0.578637701
RivFishTIME,2080030100,G10247,Freshwater,fish,Fish,6,3,29,1987,2018,3,3,0,0,0,0,0,0,1,0,0,0,0.57640282,0.412190701,1.398388703,0.727579085,1.283374027,1.006116186,1.275572389,1.317155202,1.035211268,21.56532,68.38496,2728.416667,-0.775897012,0.004153813,-0.308333333,-0.775897012,3.675675676,0.391736564,1,0.466666667,1,0.039173656,1,0.046666667,1,0.787652504,0.701904622,0.741278767,0.628885409,0.735529452,0.376706438,0.674741012
RivFishTIME,7080047060,G1025,Freshwater,fish,Fish,66,16,26,1993,2018,120,80,40,26,14,0,3.290206113,-1.173166309,0.666666667,0.216666667,0.116666667,0,1.036569307,0.645043693,1.606975339,0.276482609,1.930530541,1.822109523,1.05950302,0.98220203,0.558736059,-90.39803,38.92018,2866.375,0.138360409,0.003481459,13.4875,0.138360409,0.073988261,0.385897436,0,0.489583333,0,0.038589744,0,0.048958333,0,0.888221138,0.373596734,0.762910865,0.486103961,0.787980957,0.314617081,0.27516193
RivFishTIME,2080032350,G10250,Freshwater,fish,Fish,8,2,26,1988,2018,1,1,0,0,0,0,0,0,1,0,0,0,0.485484254,0.491648279,0.987462532,0.49769772,0.632223126,1.183443136,0.534223493,1.4352,0.823529412,16.1832,56.54492,2811.833333,-0.400196958,0.002800664,8.033333333,-0.400196958,0.098029046,0.387975649,1,0.428571429,1,0.038797565,1,0.042857143,1,0.991051162,0.991130533,0.993535115,0.991057817,0.989221856,0.994268925,1.433368184
RivFishTIME,2080033010,G10258,Freshwater,fish,Fish,3,2,28,1988,2018,1,1,0,0,0,0,0,0,1,0,0,0,0.279618747,0.278839806,1.002793507,0.527964648,-0.20414196,0.363862599,-0.561041341,1.891110289,1.244707041,13.36089,56.56829,2804.416667,-0.445508626,0.00323151,7.291666667,-0.445508626,0.124285714,0.440287073,1,0.492598684,1,0.044028707,1,0.049259868,1,0.82331075,0.849842046,0.868498827,0.825762144,0.795387959,0.873842865,1.252978951
RivFishTIME,2080033010,G10259,Freshwater,fish,Fish,4,2,27,1989,2018,1,0,1,0,1,0,0,-0.010383266,0,0,1,0,1.013550928,0.596738106,1.698485346,0.951650852,2.269763956,1.63482871,1.388380288,0.993292628,1.004219409,13.30636,56.56778,2807.5,-0.670555655,0.00359157,7.6,-0.670555655,0.132675439,0.350502537,0,0.423611111,1,0.035050254,0,0.042361111,1,0.926742418,0.931742777,0.946490935,0.927179477,0.913133076,0.951045688,1.365497778
RivFishTIME,7080047060,G1026,Freshwater,fish,Fish,69,36,26,1993,2018,630,474,141,48,93,15,4.460017838,-10.79490048,0.752380952,0.076190476,0.147619048,0.023809524,0.654507958,0.365828091,1.789113448,0.415245573,3.208012454,3.229751577,0.993269104,1.236068487,1.53827534,-90.18992,42.13602,2831.541667,-0.032150212,0.004502847,10.00416667,-0.032150212,0.127446897,0.348888889,0,0.45,0,0.034888889,0,0.045,0,0.858377207,0.167875433,0.674011844,0.291243163,0.711868963,0.3660203,0.188086586
RivFishTIME,2080033010,G10261,Freshwater,fish,Fish,3,2,23,1995,2018,1,0,1,1,0,0,0.064581025,0,0,1,0,0,2.874660575,2.507206796,1.146559023,0.910660394,4.085066618,4.051845126,1.008199102,0.589802642,1.134328358,13.30078,56.571,2807.916667,-0.811386258,0.003561359,7.641666667,-0.811386258,0.130861505,0.534660409,1,0.5625,1,0.053466041,1,0.05625,1,0.702353789,0.77062607,0.773125076,0.708967637,0.66407968,0.771818821,1.115383714
RivFishTIME,2080033020,G10262,Freshwater,fish,Fish,5,2,27,1989,2018,1,1,0,0,0,0,0,0,1,0,0,0,0.432282194,0.311699678,1.3868548,0.804829348,2.847785779,2.338269212,1.217903295,1.520954865,1.797592998,13.13835,56.56788,2810.916667,-0.383306008,0.003765083,7.941666667,-0.383306008,0.133263379,0.318019041,1,0.358695652,1,0.031801904,1,0.035869565,1,0.912518006,0.919555456,0.935941197,0.913138337,0.896613604,0.940993974,1.350277724
RivFishTIME,2080033020,G10266,Freshwater,fish,Fish,4,2,21,1989,2011,1,0,1,0,1,0,0,-0.270630279,0,0,1,0,0.798573946,0.423195182,1.887010955,0.949491361,2.298113251,1.564458539,1.468951202,1.119031809,1.591445428,13.03367,56.57358,2811.083333,-0.955950091,0.002430854,7.958333333,-0.955950091,0.085863874,0.054585112,0,0.25,0,0.005458511,0,0.025,0,0.996750506,0.996761031,0.997654715,0.996751385,0.996080695,0.997926823,1.439311509
